"","PRIMARY_SAMPLE_UNIT","YEAR","MONTH","DAY","STATION_NR","LAT_DEGREES","LON_DEGREES","DEPTH","UNDERWATER_VISIBILITY","MAPGRID_NR","HABITAT_CD","SUBREGION_NR","SPECIES_NR","SPECIES_CD","LEN","NUM","TIME_SEEN","MPA_NR","PROT","STRAT","REGION","ZONE_NR","DEPTH_CLASS","RUGOSITY_CLASS","NUM2"
"1484720","3800U",2018,8,6,1,27.05402,-80.03323,20.6,8.5,199686,"RGDP",17,123,"LAC MAXI",0,0,1,0,0,"RGDP1","SEFCRI",NA,NA,NA,0
"1485759","3900U",2018,9,18,2,25.92185,-80.0887,19.1,9,1845498,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1485828","3900U",2018,9,18,1,25.92173,-80.08832,20.4,9,1845499,"SPGR",13,123,"LAC MAXI",25,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1485854","3900U",2018,9,18,1,25.92173,-80.08832,20.4,9,1845499,"SPGR",13,123,"LAC MAXI",22,0.5,2,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1487243","3902U",2018,9,21,2,26.14685,-80.09632,4.2,9.5,1518135,"CPSH",13,123,"LAC MAXI",0,0,1,0,0,"NEAR0","SEFCRI",NA,NA,NA,0
"1487486","3902U",2018,9,21,1,26.14692,-80.09597,4,9,1518136,"CPSH",13,123,"LAC MAXI",0,0,1,0,0,"NEAR0","SEFCRI",NA,NA,NA,0
"1488458","3903U",2018,12,10,1,25.9471,-80.11384,6.3,8.5,1808711,"CPSH",13,123,"LAC MAXI",0,0,1,0,0,"NEAR0","SEFCRI",NA,NA,NA,0
"1488823","3903U",2018,12,10,2,25.94707,-80.11339,6.1,7.5,1808712,"CPSH",13,123,"LAC MAXI",0,0,1,0,0,"NEAR0","SEFCRI",NA,NA,NA,0
"1489208","3003",2021,9,27,1,26.9914,-80.0189,22.86,10,290244,"RGDP",16,123,"LAC MAXI",0,0,1,0,0,"RGDP0","SEFCRI",NA,NA,NA,0
"1489777","3004",2021,8,19,1,26.86054,-80.02092,25.7556,20,480482,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1490328","3005",2021,9,29,1,26.86143,-80.00924,24.2316,13,479193,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1490895","3006",2021,9,1,1,26.90498,-80.02497,23.0124,10,416185,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1491427","3008",2021,9,27,1,26.921,-80.011,22.7076,10,392596,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1491969","3011",2021,9,29,1,26.91531,-80.00703,23.622,13.5,401132,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1491970","3011",2021,9,29,1,26.91531,-80.00703,23.622,13.5,401132,"DPRC",16,123,"LAC MAXI",35,0.5,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,1
"1492483","3016",2021,9,30,1,26.88369,-80.02863,25.2984,15,447010,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1493017","3017",2021,10,27,1,26.9592,-80.0233,19.9644,8,337467,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1493551","3018",2021,8,18,1,26.84977,-80.00029,26.9748,21.5,496267,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1494076","3022",2021,8,18,1,26.86102,-80.00858,25.7556,19,479850,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1494594","3026",2021,8,19,1,26.8028,-80.00834,27.8892,17,564476,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1495142","3028",2021,8,19,1,26.86244,-80.02416,26.8224,16.5,477851,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1495143","3028",2021,8,19,1,26.86244,-80.02416,26.8224,16.5,477851,"DPRC",16,123,"LAC MAXI",35,0.5,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,1
"1495698","3036",2021,10,27,1,26.9653,-80.0319,21.0312,6.5,328266,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1496222","3038",2021,9,30,1,26.87751,-80.02496,26.8224,13.5,456201,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1496787","3042",2021,9,1,1,26.86953,-80.02137,27.432,10,467361,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1497364","3043",2021,8,18,1,26.85782,-80.00718,26.0604,19,484445,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1497931","3051",2021,10,27,1,26.975,-80.023,20.7264,8,314508,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1498474","3052",2021,10,1,1,26.73047,-80.01111,27.8892,22.5,669431,"DPRC",16,123,"LAC MAXI",28,0.5,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,1
"1498475","3052",2021,10,1,1,26.73047,-80.01111,27.8892,22.5,669431,"DPRC",16,123,"LAC MAXI",30,0.5,2,0,0,"DPRC0","SEFCRI",NA,NA,NA,1
"1498476","3052",2021,10,1,1,26.73047,-80.01111,27.8892,22.5,669431,"DPRC",16,123,"LAC MAXI",32,0.5,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,1
"1498999","3053",2021,8,18,1,26.80496,-80.01164,22.5552,14.5,561189,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1499551","3056",2021,8,18,1,26.79812,-80.0155,19.812,14.5,571022,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1500111","3059",2021,8,19,1,26.73796,-80.00858,28.8036,20,658940,"DPRC",16,123,"LAC MAXI",32,0.5,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,1
"1500112","3059",2021,8,19,1,26.73796,-80.00858,28.8036,20,658940,"DPRC",16,123,"LAC MAXI",33,0.5,2,0,0,"DPRC0","SEFCRI",NA,NA,NA,1
"1500649","3061",2021,8,18,1,26.84175,-80.01478,22.7076,18,508046,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1501160","3062",2021,7,28,1,26.89872,-80.0145,24.2316,11,425390,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1501675","3064",2021,7,28,1,26.89558,-80.03128,22.5552,12,429949,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1502176","3065",2021,7,28,1,26.89128,-80.03793,19.5072,11,435839,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1502755","3067",2021,9,29,1,26.87656,-80.00983,24.0792,14.5,457543,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1503278","3068",2021,8,18,1,26.79089,-80.01379,23.622,15,581521,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1503845","3070",2021,9,29,1,26.986,-80.015,21.9456,11.5,298123,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1504418","3071",2021,8,18,1,26.80205,-80.01541,20.574,18,565774,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1504419","3071",2021,8,18,1,26.80205,-80.01541,20.574,18,565774,"DPRC",16,123,"LAC MAXI",27,0.5,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,1
"1504946","3072",2021,9,1,1,26.8808,-80.0221,25.6032,11,450959,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1505475","3073",2021,9,28,1,26.78235,-80.01356,22.098,8,593986,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1505999","3074",2021,9,1,1,26.8946,-80.00192,26.0604,10,430663,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC0","SEFCRI",NA,NA,NA,0
"1506539","3081",2021,8,20,1,26.77537,-80.01099,21.4884,20,604487,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1507091","3082",2021,8,19,1,26.76591,-80.01129,25.908,18.5,618263,"DPRC",16,123,"LAC MAXI",0,0,1,0,0,"DPRC1","SEFCRI",NA,NA,NA,0
"1507632","3084",2021,8,11,1,26.07846,-80.09732,9.7536,11.5,1617846,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1508187","3085",2021,7,13,1,26.14106,-80.08894,11.7348,17.5,1526678,"LIRI",13,123,"LAC MAXI",20,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1508188","3085",2021,7,13,1,26.14106,-80.08894,11.7348,17.5,1526678,"LIRI",13,123,"LAC MAXI",22,1,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1508745","3086",2021,10,27,1,25.77375,-80.0966,11.43,8,2060652,"LIRI",13,123,"LAC MAXI",15,0.5,2,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1508746","3086",2021,10,27,1,25.77375,-80.0966,11.43,8,2060652,"LIRI",13,123,"LAC MAXI",31,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1509326","3087",2021,8,11,1,26.10229,-80.09326,10.3632,15,1583086,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1509327","3087",2021,8,11,1,26.10229,-80.09326,10.3632,15,1583086,"LIRI",13,123,"LAC MAXI",28,0.5,2,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1509328","3087",2021,8,11,1,26.10229,-80.09326,10.3632,15,1583086,"LIRI",13,123,"LAC MAXI",32,0.5,2,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1509917","3088",2021,7,10,1,25.90967,-80.10293,9.144,15,1863181,"LIRI",13,123,"LAC MAXI",17,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1509918","3088",2021,7,10,1,25.90967,-80.10293,9.144,15,1863181,"LIRI",13,123,"LAC MAXI",19,0.125,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1509919","3088",2021,7,10,1,25.90967,-80.10293,9.144,15,1863181,"LIRI",13,123,"LAC MAXI",21,1.25,1,0,0,"INNR0","SEFCRI",NA,NA,NA,2
"1509920","3088",2021,7,10,1,25.90967,-80.10293,9.144,15,1863181,"LIRI",13,123,"LAC MAXI",23,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1509921","3088",2021,7,10,1,25.90967,-80.10293,9.144,15,1863181,"LIRI",13,123,"LAC MAXI",33,0.125,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1509922","3088",2021,7,10,1,25.90967,-80.10293,9.144,15,1863181,"LIRI",13,123,"LAC MAXI",45,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1510506","3089",2021,10,13,1,25.97553,-80.09929,11.1252,20,1767412,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1510507","3089",2021,10,13,1,25.97553,-80.09929,11.1252,20,1767412,"LIRI",13,123,"LAC MAXI",28,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1511064","3090",2021,12,7,1,25.98841,-80.10001,10.668,11.5,1748386,"LIRI",13,123,"LAC MAXI",16,0.5,2,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1511065","3090",2021,12,7,1,25.98841,-80.10001,10.668,11.5,1748386,"LIRI",13,123,"LAC MAXI",18,0,3,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1511066","3090",2021,12,7,1,25.98841,-80.10001,10.668,11.5,1748386,"LIRI",13,123,"LAC MAXI",18,0.5,2,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1511632","3091",2021,8,5,1,26.03187,-80.09826,10.2108,15,1685413,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1511633","3091",2021,8,5,1,26.03187,-80.09826,10.2108,15,1685413,"LIRI",13,123,"LAC MAXI",30,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1511634","3091",2021,8,5,1,26.03187,-80.09826,10.2108,15,1685413,"LIRI",13,123,"LAC MAXI",31,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1511635","3091",2021,8,5,1,26.03187,-80.09826,10.2108,15,1685413,"LIRI",13,123,"LAC MAXI",33,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1512216","3092",2021,8,11,1,26.09081,-80.09584,8.382,10,1599481,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1512217","3092",2021,8,11,1,26.09081,-80.09584,8.382,10,1599481,"LIRI",13,123,"LAC MAXI",24,0.5,2,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1512767","3093",2021,12,7,1,26.00162,-80.10095,10.2108,10.5,1729360,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1513346","3094",2021,8,4,1,26.21841,-80.08125,7.62,18,1414516,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1513932","3095",2021,7,28,1,26.17307,-80.08721,7.4676,16.5,1480105,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1514493","3096",2021,10,16,1,25.93387,-80.10289,8.6868,10,1827757,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1514494","3096",2021,10,16,1,25.93387,-80.10289,8.6868,10,1827757,"LIRI",13,123,"LAC MAXI",34,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1515054","3097",2021,8,4,1,26.22328,-80.07962,11.43,18,1407303,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1515595","3098",2021,11,17,1,25.79487,-80.09648,11.1252,10,2029820,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1516180","3099",2021,8,5,1,26.05183,-80.09858,6.858,19,1656548,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1516745","3100",2021,7,16,1,25.85497,-80.10508,5.4864,12.5,1942554,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1516746","3100",2021,7,16,1,25.85497,-80.10508,5.4864,12.5,1942554,"LIRI",13,123,"LAC MAXI",31,0,3,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1517331","3101",2021,10,30,1,25.93218,-80.10018,8.9916,17.5,1830387,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1517905","3102",2021,7,13,1,26.12984,-80.09005,10.3632,20,1543076,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1518502","3103",2021,7,30,1,26.16417,-80.0882,6.858,16,1493223,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1519089","3104",2021,7,13,1,26.13352,-80.0912,7.0104,18.5,1537825,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1519667","3105",2021,7,29,1,26.02153,-80.09897,10.0584,16,1700500,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1519668","3105",2021,7,29,1,26.02153,-80.09897,10.0584,16,1700500,"LIRI",13,123,"LAC MAXI",36,0.5,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1520243","3106",2021,11,17,1,25.84383,-80.10045,9.7536,7.5,1958963,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR0","SEFCRI",NA,NA,NA,0
"1520244","3106",2021,11,17,1,25.84383,-80.10045,9.7536,7.5,1958963,"LIRI",13,123,"LAC MAXI",34,0.5,1,0,0,"INNR0","SEFCRI",NA,NA,NA,1
"1520837","3107",2021,7,28,1,26.17447,-80.08745,6.5532,15.5,1478136,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1520838","3107",2021,7,28,1,26.17447,-80.08745,6.5532,15.5,1478136,"LIRI",13,123,"LAC MAXI",32,0,3,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1521411","3108",2021,11,23,1,25.89007,-80.10143,9.2964,8,1891393,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1522004","3109",2021,7,8,1,25.87572,-80.10643,5.7912,15,1912375,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1522597","3110",2021,12,7,1,25.98065,-80.10263,11.1252,13,1760189,"LIRI",13,123,"LAC MAXI",19,0.5,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1522598","3110",2021,12,7,1,25.98065,-80.10263,11.1252,13,1760189,"LIRI",13,123,"LAC MAXI",20,0.125,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1522599","3110",2021,12,7,1,25.98065,-80.10263,11.1252,13,1760189,"LIRI",13,123,"LAC MAXI",21,1.25,1,0,0,"INNR1","SEFCRI",NA,NA,NA,2
"1522600","3110",2021,12,7,1,25.98065,-80.10263,11.1252,13,1760189,"LIRI",13,123,"LAC MAXI",23,0.5,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1522601","3110",2021,12,7,1,25.98065,-80.10263,11.1252,13,1760189,"LIRI",13,123,"LAC MAXI",29,0.125,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1522602","3110",2021,12,7,1,25.98065,-80.10263,11.1252,13,1760189,"LIRI",13,123,"LAC MAXI",37,0.5,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1522603","3110",2021,12,7,1,25.98065,-80.10263,11.1252,13,1760189,"LIRI",13,123,"LAC MAXI",48,0.5,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1523209","3111",2021,8,4,1,26.23456,-80.07951,10.5156,16,1390903,"LIRI",13,123,"LAC MAXI",29,0.5,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1523210","3111",2021,8,4,1,26.23456,-80.07951,10.5156,16,1390903,"LIRI",13,123,"LAC MAXI",29,0.5,2,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1523816","3112",2021,8,21,1,25.82567,-80.09768,12.8016,19,1985209,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1523817","3112",2021,8,21,1,25.82567,-80.09768,12.8016,19,1985209,"LIRI",13,123,"LAC MAXI",30,0,3,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1524388","3113",2021,8,11,1,25.88162,-80.09985,12.4968,15,1903860,"LIRI",13,123,"LAC MAXI",0,0,1,0,0,"INNR1","SEFCRI",NA,NA,NA,0
"1524389","3113",2021,8,11,1,25.88162,-80.09985,12.4968,15,1903860,"LIRI",13,123,"LAC MAXI",21,0.5,1,0,0,"INNR1","SEFCRI",NA,NA,NA,1
"1524940","3114",2021,8,5,1,26.05722,-80.09353,12.4968,17.5,1648686,"LIRM",13,123,"LAC MAXI",0,0,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,0
"1524941","3114",2021,8,5,1,26.05722,-80.09353,12.4968,17.5,1648686,"LIRM",13,123,"LAC MAXI",29,0.5,2,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1525496","3115",2021,8,13,1,25.84907,-80.09812,12.3444,8.5,1951096,"LIRM",13,123,"LAC MAXI",0,0,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,0
"1526064","3116",2021,10,29,1,26.00836,-80.09753,12.3444,11.5,1719527,"LIRM",13,123,"LAC MAXI",0,0,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,0
"1526065","3116",2021,10,29,1,26.00836,-80.09753,12.3444,11.5,1719527,"LIRM",13,123,"LAC MAXI",32,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1526641","3117",2021,8,4,1,25.8595,-80.09538,15.24,9,1936013,"LIRM",13,123,"LAC MAXI",14,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1526642","3117",2021,8,4,1,25.8595,-80.09538,15.24,9,1936013,"LIRM",13,123,"LAC MAXI",17,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1526643","3117",2021,8,4,1,25.8595,-80.09538,15.24,9,1936013,"LIRM",13,123,"LAC MAXI",19,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1526644","3117",2021,8,4,1,25.8595,-80.09538,15.24,9,1936013,"LIRM",13,123,"LAC MAXI",26,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527282","3119",2021,7,29,1,26.02788,-80.09591,12.0396,20,1691322,"LIRM",13,123,"LAC MAXI",18,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527283","3119",2021,7,29,1,26.02788,-80.09591,12.0396,20,1691322,"LIRM",13,123,"LAC MAXI",19,0.625,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527284","3119",2021,7,29,1,26.02788,-80.09591,12.0396,20,1691322,"LIRM",13,123,"LAC MAXI",20,2.25,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,3
"1527285","3119",2021,7,29,1,26.02788,-80.09591,12.0396,20,1691322,"LIRM",13,123,"LAC MAXI",24,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527286","3119",2021,7,29,1,26.02788,-80.09591,12.0396,20,1691322,"LIRM",13,123,"LAC MAXI",29.5,0.625,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527287","3119",2021,7,29,1,26.02788,-80.09591,12.0396,20,1691322,"LIRM",13,123,"LAC MAXI",30,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527288","3119",2021,7,29,1,26.02788,-80.09591,12.0396,20,1691322,"LIRM",13,123,"LAC MAXI",39,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527906","3120",2021,8,4,1,25.85225,-80.09525,14.7828,9,1946510,"LIRM",13,123,"LAC MAXI",17,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527907","3120",2021,8,4,1,25.85225,-80.09525,14.7828,9,1946510,"LIRM",13,123,"LAC MAXI",24,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1527908","3120",2021,8,4,1,25.85225,-80.09525,14.7828,9,1946510,"LIRM",13,123,"LAC MAXI",27,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1528482","3121",2021,10,30,1,25.90806,-80.09175,19.5072,15,1865172,"LIRM",13,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1529073","3122",2021,7,30,1,26.21662,-80.07746,12.3444,25,1416492,"LIRM",13,123,"LAC MAXI",0,0,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,0
"1529678","3123",2021,7,15,1,26.32115,-80.06676,12.3444,17.5,1264975,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,0
"1530256","3124",2021,7,15,1,26.29131,-80.0687,12.954,17.5,1308268,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,0
"1530825","3125",2021,9,2,1,25.85675,-80.09213,17.8308,15,1939956,"LIRM",13,123,"LAC MAXI",22,0.5,2,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1530826","3125",2021,9,2,1,25.85675,-80.09213,17.8308,15,1939956,"LIRM",13,123,"LAC MAXI",24,0.5,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1530827","3125",2021,9,2,1,25.85675,-80.09213,17.8308,15,1939956,"LIRM",13,123,"LAC MAXI",24,0.5,2,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1531387","3126",2021,7,30,1,26.21894,-80.07667,16.764,18,1413213,"LIRM",13,123,"LAC MAXI",18,0.5,2,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1531388","3126",2021,7,30,1,26.21894,-80.07667,16.764,18,1413213,"LIRM",13,123,"LAC MAXI",33,0.5,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1531955","3127",2021,10,13,1,25.99188,-80.09596,13.5636,17.5,1743802,"LIRM",13,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1531956","3127",2021,10,13,1,25.99188,-80.09596,13.5636,17.5,1743802,"LIRM",13,123,"LAC MAXI",22,0.5,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1532516","3128",2021,7,27,1,26.03668,-80.09398,15.24,17.5,1678205,"LIRM",13,123,"LAC MAXI",18,0.5,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1532517","3128",2021,7,27,1,26.03668,-80.09398,15.24,17.5,1678205,"LIRM",13,123,"LAC MAXI",22,0.5,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1532518","3128",2021,7,27,1,26.03668,-80.09398,15.24,17.5,1678205,"LIRM",13,123,"LAC MAXI",24,0.5,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1532519","3128",2021,7,27,1,26.03668,-80.09398,15.24,17.5,1678205,"LIRM",13,123,"LAC MAXI",25,0.5,2,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1533074","3129",2021,8,11,1,26.10592,-80.08645,19.6596,13.5,1577851,"LIRM",13,123,"LAC MAXI",25,0.5,2,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1533075","3129",2021,8,11,1,26.10592,-80.08645,19.6596,13.5,1577851,"LIRM",13,123,"LAC MAXI",25,0.5,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1533076","3129",2021,8,11,1,26.10592,-80.08645,19.6596,13.5,1577851,"LIRM",13,123,"LAC MAXI",27,0.125,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1533077","3129",2021,8,11,1,26.10592,-80.08645,19.6596,13.5,1577851,"LIRM",13,123,"LAC MAXI",29,1.25,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,2
"1533078","3129",2021,8,11,1,26.10592,-80.08645,19.6596,13.5,1577851,"LIRM",13,123,"LAC MAXI",30.5,0.125,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
