"","formid","speciesid","abundance","X","id","fish_memberid","region","site","familyid","timecode","site4","site1","comments","batch","memberid","exp","type","geogr","geogr4","geogr1","latitude","longitude","date","stemp","btemp","btime","start","visibility","averagedepth","maxdepth","current","habitat","year","month","day","occ","exp_binary","abundance2","abund_trans","site_dmy","habitat2"
"6324968",5108482,130,2,"8581289",8585179,2482,"TWA",34080097,38,10,3408,3,"NULL","twa_web030116.dat",2482,"E",1,34080097,3408,3,0,0,"2015-09-29",85,85,42,10,3,"8","11",3,10,2015,9,29,1,1,3,2,"340800972992015","artificial"
"6325746",5108484,130,2,"8582080",8585970,2482,"TWA",34080097,38,13,3408,3,"NULL","twa_web030116.dat",2482,"E",1,34080097,3408,3,0,0,"2015-09-29",85,85,41,13,3,"8","11",3,10,2015,9,29,1,1,3,2,"340800972992015","artificial"
"6326580",5108560,130,1,"8582929",8586819,47180,"TWA",34080003,38,15,3408,3,"NULL","twa_web030116.dat",47180,"N",1,34080003,3408,3,0,0,"2016-02-20",77,77,47,15,4,"3","4",2,2,2016,2,20,1,0,2,1,"baseline","highreef"
"6327419",5108591,130,2,"8583782",8587672,47180,"TWA",34080008,38,16,3408,3,"NULL","twa_web030116.dat",47180,"N",1,34080008,3408,3,0,0,"2016-02-21",72,72,39,16,3,"3","4",2,2,2016,2,21,1,0,3,2,"baseline","highreef"
"9193",5108609,130,0,"8579107",8582997,48250,"TWA",33010059,54,16,3301,3,"NULL","twa_web030116.dat",48250,"N",1,33010059,3301,3,0,0,"2016-02-18",74,71,60,16,1,"2","3",2,1,2016,2,18,0,0,1,0,"baseline","mixed"
"9194",5108624,130,0,"8579105",8582995,62609,"TWA",34030009,41,9,3403,3,"NULL","twa_web030116.dat",62609,"N",1,34030009,3403,3,0,0,"2016-02-18",0,0,50,9,3,"5","6",2,1,2016,2,18,0,0,1,0,"340300091822016","mixed"
"6323081",5108625,130,2,"8579357",8583247,62609,"TWA",34030009,38,11,3403,3,"NULL","twa_web030116.dat",62609,"N",1,34030009,3403,3,0,0,"2016-02-18",0,0,50,11,3,"5","5",2,1,2016,2,18,1,0,3,2,"340300091822016","mixed"
"6325838",5108646,130,2,"8582175",8586065,54910,"TWA",34030150,38,13,3403,3,"NULL","twa_web030116.dat",54910,"N",1,34030150,3403,3,0,0,"2016-02-25",77,73,39,13,2,"4","4",3,1,2016,2,25,1,0,3,2,"340301502522016","mixed"
"6326005",5108648,130,2,"8582344",8586234,58893,"TWA",34030150,38,13,3403,3,"NULL","twa_web030116.dat",58893,"N",1,34030150,3403,3,0,0,"2016-02-25",77,73,39,13,2,"4","4",3,1,2016,2,25,1,0,3,2,"340301502522016","mixed"
"6324029",5108649,130,2,"8580327",8584217,54910,"TWA",34040025,38,14,3404,3,"NULL","twa_web030116.dat",54910,"N",1,34040025,3404,3,0,0,"2016-02-25",77,72,43,14,2,"4","4",3,1,2016,2,25,1,0,3,2,"340400252522016","mixed"
"6326227",5108650,130,2,"8582571",8586461,58893,"TWA",34040025,38,14,3404,3,"NULL","twa_web030116.dat",58893,"N",1,34040025,3404,3,0,0,"2016-02-25",77,72,43,14,2,"4","4",3,1,2016,2,25,1,0,3,2,"340400252522016","mixed"
"6322931",5108682,130,1,"8579202",8583092,4778,"TWA",34030014,38,15,3403,3,"NULL","twa_web030116.dat",4778,"N",1,34030014,3403,3,0,0,"2014-08-21",0,88,50,15,4,"5","6",2,3,2014,8,21,1,0,2,1,"baseline","lowreef"
"6331193",5108786,130,2,"8587657",8591547,55250,"TWA",34030018,38,15,3403,3,"NULL","twa_web031116.dat",55250,"N",1,34030018,3403,3,0,0,"2016-02-28",72,0,30,15,3,"3","3",2,2,2016,2,28,1,0,3,2,"baseline","highreef"
"9195",5108788,130,0,"8584449",8588339,55250,"TWA",34030005,34,15,3403,3,"NULL","twa_web031116.dat",55250,"N",1,34030005,3403,3,0,0,"2016-02-29",74,0,32,15,4,"2","3",3,2,2016,2,29,0,0,1,0,"baseline","highreef"
"6331001",5108797,130,2,"8587460",8591350,54910,"TWA",34030038,38,9,3403,3,"NULL","twa_web031116.dat",54910,"N",1,34030038,3403,3,0,0,"2016-03-03",75,71,37,9,3,"8","10",3,10,2016,3,3,1,0,3,2,"34030038332016","artificial"
"6332440",5108801,130,1,"8588942",8592832,54910,"TWA",34030011,38,10,3403,3,"NULL","twa_web031116.dat",54910,"N",1,34030011,3403,3,0,0,"2016-03-03",75,72,54,10,3,"4","6",2,1,2016,3,3,1,0,2,1,"34030011332016","mixed"
"6333224",5108802,130,1,"8589748",8593638,58893,"TWA",34030011,38,10,3403,3,"NULL","twa_web031116.dat",58893,"N",1,34030011,3403,3,0,0,"2016-03-03",75,72,54,10,3,"4","6",2,1,2016,3,3,1,0,2,1,"34030011332016","mixed"
"6329244",5108805,130,1,"8585654",8589544,54910,"TWA",34040002,38,13,3404,3,"NULL","twa_web031116.dat",54910,"N",1,34040002,3404,3,0,0,"2016-03-02",75,72,64,13,3,"4","5",3,1,2016,3,2,1,0,2,1,"34040002232016","mixed"
"6328663",5108922,130,2,"8585060",8588950,54094,"TWA",34030014,38,14,3403,3,"NULL","twa_web031116.dat",54094,"N",1,34030014,3403,3,0,0,"2016-03-04",0,74,40,14,3,"3","4",3,1,2016,3,4,1,0,3,2,"34030014432016","mixed"
"9196",5108923,130,0,"8584342",8588232,54094,"TWA",34030031,34,15,3403,3,"NULL","twa_web031116.dat",54094,"N",1,34030031,3403,3,0,0,"2016-03-04",0,74,50,15,3,"3","4",2,1,2016,3,4,0,0,1,0,"34030031432016","mixed"
"6332497",5108936,130,1,"8589001",8592891,62863,"TWA",34030014,38,14,3403,3,"NULL","twa_web031116.dat",62863,"N",1,34030014,3403,3,0,0,"2016-03-04",74,74,40,14,3,"4","4",2,10,2016,3,4,1,0,2,1,"34030014432016","artificial"
"9197",5108937,130,0,"8584347",8588237,62863,"TWA",34030031,53,15,3403,3,"NULL","twa_web031116.dat",62863,"N",1,34030031,3403,3,0,0,"2016-03-04",74,74,50,15,3,"4","4",2,1,2016,3,4,0,0,1,0,"34030031432016","mixed"
"6328336",5108978,130,1,"8584723",8588613,22138,"TWA",34030014,38,11,3403,3,"NULL","twa_web031116.dat",22138,"N",1,34030014,3403,3,0,0,"2016-02-21",0,70,59,11,3,"4","4",2,10,2016,2,21,1,0,2,1,"baseline","artificial"
"6328468",5108980,130,2,"8584860",8588750,22138,"TWA",34030005,38,9,3403,3,"NULL","twa_web031116.dat",22138,"N",1,34030005,3403,3,0,0,"2016-02-21",0,74,73,9,3,"4","4",2,2,2016,2,21,1,0,3,2,"baseline","highreef"
"6329359",5108982,130,2,"8585773",8589663,22138,"TWA",34030038,38,9,3403,3,"NULL","twa_web031116.dat",22138,"N",1,34030038,3403,3,0,0,"2016-02-20",0,72,37,9,3,"13","14",2,10,2016,2,20,1,0,3,2,"340300382022016","artificial"
"6330361",5108983,130,2,"8586804",8590694,22138,"TWA",34030038,38,11,3403,3,"NULL","twa_web031116.dat",22138,"N",1,34030038,3403,3,0,0,"2016-02-20",0,69,40,11,3,"10","11",2,10,2016,2,20,1,0,3,2,"340300382022016","artificial"
"6333064",5109009,130,2,"8589587",8593477,60757,"TWA",34030008,38,9,3403,3,"NULL","twa_web031116.dat",60757,"N",1,34030008,3403,3,0,0,"2016-03-06",72,71,50,9,3,"5","6",3,2,2016,3,6,1,0,3,2,"baseline","highreef"
"6327808",5109013,130,2,"8584182",8588072,60757,"TWA",34030178,38,10,3403,3,"NULL","twa_web031116.dat",60757,"N",1,34030178,3403,3,0,0,"2016-03-06",72,73,55,10,3,"5","6",3,2,2016,3,6,1,0,3,2,"baseline","highreef"
"9198",5109065,130,0,"8584268",8588158,54094,"TWA",34040002,31,13,3404,3,"NULL","twa_web031116.dat",54094,"N",1,34040002,3404,3,0,0,"2016-03-02",0,72,60,13,3,"3","3",3,1,2016,3,2,0,0,1,0,"34040002232016","mixed"
"6331783",5109066,130,1,"8588263",8592153,54094,"TWA",34040067,38,15,3404,3,"NULL","twa_web031116.dat",54094,"N",1,34040067,3404,3,0,0,"2016-03-09",0,72,46,15,3,"6","6",3,1,2016,3,9,1,0,2,1,"baseline","mixed"
"6346993",5109209,130,2,"8612357",8616251,63053,"TWA",34040002,38,14,3404,3,"NULL","twa_web032116.dat",63053,"N",1,34040002,3404,3,0,0,"2016-03-02",0,0,60,14,4,"5","5",3,1,2016,3,2,1,0,3,2,"34040002232016","mixed"
"9199",5109397,130,0,"8605477",8609371,62863,"TWA",34030009,17,9,3403,3,"NULL","twa_web032116.dat",62863,"N",1,34030009,3403,3,0,0,"2016-03-17",74,73,60,9,3,"3","4",3,1,2016,3,17,0,0,1,0,"340300091732016","mixed"
"6341416",5109398,130,1,"8606509",8610403,62863,"TWA",34030009,38,11,3403,3,"NULL","twa_web032116.dat",62863,"N",1,34030009,3403,3,0,0,"2016-03-17",74,74,50,11,3,"3","4",3,1,2016,3,17,1,0,2,1,"340300091732016","mixed"
"6354930",5109557,130,1,"8624071",8627965,54910,"TWA",34040067,38,15,3404,3,"NULL","twa_web033116.dat",54910,"N",1,34040067,3404,3,0,0,"2016-03-02",0,0,46,15,2,"5","6",3,1,2016,3,2,1,0,2,1,"baseline","mixed"
"6349978",5109566,130,1,"8618213",8622107,58893,"TWA",34030009,38,10,3403,3,"NULL","twa_web033116.dat",58893,"N",1,34030009,3403,3,0,0,"2016-03-18",78,76,55,10,3,"4","5",3,1,2016,3,18,1,0,2,1,"340300091832016","mixed"
"6357845",5109567,130,2,"8627543",8631437,54910,"TWA",34030009,38,11,3403,3,"NULL","twa_web033116.dat",54910,"N",1,34030009,3403,3,0,0,"2016-03-18",78,76,55,11,3,"4","4",3,1,2016,3,18,1,0,3,2,"340300091832016","mixed"
"9200",5109745,130,0,"8618372",8622266,54094,"TWA",34030009,41,12,3403,3,"NULL","twa_web033116.dat",54094,"N",1,34030009,3403,3,0,0,"2016-03-18",0,74,55,12,3,"4","4",3,1,2016,3,18,0,0,1,0,"340300091832016","mixed"
"6351210",5109746,130,1,"8619673",8623567,37986,"TWA",34040007,38,7,3404,3,"NULL","twa_web033116.dat",37986,"E",1,34040007,3404,3,0,0,"2016-03-25",76,73,40,7,4,"9","11",3,10,2016,3,25,1,1,2,1,"baseline","artificial"
"6353925",5109747,130,2,"8622883",8626777,63053,"TWA",34040031,38,10,3404,3,"NULL","twa_web033116.dat",63053,"N",1,34040031,3404,3,0,0,"2016-03-17",0,0,45,10,3,"4","5",3,10,2016,3,17,1,0,3,2,"baseline","artificial"
"6356795",5109772,130,1,"8626293",8630187,37986,"TWA",34040002,38,14,3404,3,"NULL","twa_web033116.dat",37986,"E",1,34040002,3404,3,0,0,"2016-03-26",0,74,112,14,3,"4","4",3,6,2016,3,26,1,1,2,1,"340400022632016","dropoff"
"6350277",5109791,130,2,"8618564",8622458,36071,"TWA",34040002,38,14,3404,3,"NULL","twa_web033116.dat",36071,"E",1,34040002,3404,3,0,0,"2016-03-26",0,74,113,14,3,"4","4",2,6,2016,3,26,1,1,3,2,"340400022632016","dropoff"
"6353621",5109801,130,1,"8622528",8626422,62609,"TWA",34030018,38,15,3403,3,"NULL","twa_web033116.dat",62609,"N",1,34030018,3403,3,0,0,"2016-03-14",74,0,50,15,3,"1","4",3,1,2016,3,14,1,0,2,1,"baseline","mixed"
"6357774",5109804,130,2,"8627457",8631351,62609,"TWA",34030185,38,13,3403,3,"NULL","twa_web033116.dat",62609,"N",1,34030185,3403,3,0,0,"2016-03-14",74,0,50,13,3,"1","4",3,1,2016,3,14,1,0,3,2,"baseline","mixed"
"6354562",5109806,130,1,"8623638",8627532,62609,"TWA",34030182,38,11,3403,3,"NULL","twa_web033116.dat",62609,"N",1,34030182,3403,3,0,0,"2016-03-17",74,73,46,11,3,"3","4",3,1,2016,3,17,1,0,2,1,"baseline","mixed"
"6358200",5109808,130,1,"8627952",8631846,62609,"TWA",33010236,38,9,3301,3,"NULL","twa_web033116.dat",62609,"N",1,33010236,3301,3,0,0,"2016-03-17",74,73,50,9,3,"3","4",3,1,2016,3,17,1,0,2,1,"baseline","mixed"
"6356047",5109837,130,2,"8625405",8629299,48357,"TWA",34030011,38,14,3403,3,"NULL","twa_web033116.dat",48357,"N",1,34030011,3403,3,0,0,"2016-03-28",83,78,54,14,3,"5","6",3,10,2016,3,28,1,0,3,2,"baseline","artificial"
"9201",5109843,130,0,"8618491",8622385,47180,"TWA",34080023,41,15,3408,3,"NULL","twa_web033116.dat",47180,"N",1,34080023,3408,3,0,0,"2016-03-27",77,75,50,15,4,"3","4",3,2,2016,3,27,0,0,1,0,"baseline","highreef"
"6351479",5109844,130,2,"8619999",8623893,47180,"TWA",34080009,38,16,3408,3,"NULL","twa_web033116.dat",47180,"N",1,34080009,3408,3,0,0,"2016-03-27",77,75,49,16,4,"3","4",3,2,2016,3,27,1,0,3,2,"baseline","highreef"
"6381132",5109899,130,3,"8662022",8666590,63053,"TWA",34040166,38,10,3404,3,"NULL","twa_web042716.dat",63053,"N",1,34040166,3404,3,0,0,"2016-03-26",0,0,50,10,3,"4","5",3,3,2016,3,26,1,0,4,11,"340401662632016","lowreef"
"6387689",5109900,130,3,"8668966",8673534,63053,"TWA",34040031,38,11,3404,3,"NULL","twa_web042716.dat",63053,"N",1,34040031,3404,3,0,0,"2016-03-30",0,0,55,11,3,"4","5",3,10,2016,3,30,1,0,4,11,"baseline","artificial"
"9202",5109944,130,0,"8654561",8659129,59981,"TWA",34040166,54,10,3404,3,"NULL","twa_web042716.dat",59981,"N",1,34040166,3404,3,0,0,"2016-03-26",77,77,50,10,3,"5","5",2,3,2016,3,26,0,0,1,0,"340401662632016","lowreef"
"6389380",5109947,130,2,"8670744",8675312,55942,"TWA",34040002,38,14,3404,3,"NULL","twa_web042716.dat",55942,"N",1,34040002,3404,3,0,0,"2016-04-02",78,78,95,14,4,"4","4",2,3,2016,4,2,1,0,3,2,"baseline","lowreef"
"6383385",5109963,130,1,"8664396",8668964,53967,"TWA",34030008,38,14,3403,3,"NULL","twa_web042716.dat",53967,"N",1,34030008,3403,3,0,0,"2015-09-05",0,85,53,14,4,"6","6",3,2,2015,9,5,1,0,2,1,"34030008592015","highreef"
"6384308",5109965,130,1,"8665376",8669944,53967,"TWA",34030008,38,16,3403,3,"NULL","twa_web042716.dat",53967,"N",1,34030008,3403,3,0,0,"2015-09-05",0,84,57,16,4,"5","5",3,2,2015,9,5,1,0,2,1,"34030008592015","highreef"
"9204",5109968,130,0,"8650090",8654658,53967,"TWA",34030009,1,9,3403,3,"NULL","twa_web042716.dat",53967,"N",1,34030009,3403,3,0,0,"2015-09-06",0,79,58,9,4,"4","4",3,2,2015,9,6,0,0,1,0,"baseline","highreef"
"6382996",5109969,130,1,"8663986",8668554,53967,"TWA",34030071,38,11,3403,3,"NULL","twa_web042716.dat",53967,"N",1,34030071,3403,3,0,0,"2015-09-06",0,84,53,11,4,"4","4",3,2,2015,9,6,1,0,2,1,"baseline","highreef"
"9205",5109970,130,0,"8752058",8756676,53967,"TWA",34030169,1,13,3403,3,"NULL","twa_web071916.dat",53967,"N",1,34030169,3403,3,0,0,"2015-11-28",74,74,50,13,3,"4","4",3,2,2015,11,28,0,0,1,0,"baseline","highreef"
"9206",5110001,130,0,"8650221",8654789,48357,"TWA",34030071,38,14,3403,3,"NULL","twa_web042716.dat",48357,"N",1,34030071,3403,3,0,0,"2016-04-01",82,79,56,14,4,"5","5",3,6,2016,4,1,0,0,1,0,"baseline","dropoff"
"6379404",5110008,130,1,"8660198",8664766,54094,"TWA",34040002,38,13,3404,3,"NULL","twa_web042716.dat",54094,"N",1,34040002,3404,3,0,0,"2016-04-01",0,78,40,13,4,"1","4",3,1,2016,4,1,1,0,2,1,"34040002142016","mixed"
"9207",5110009,130,0,"8650310",8654878,54094,"TWA",34040002,37,15,3404,3,"NULL","twa_web042716.dat",54094,"N",1,34040002,3404,3,0,0,"2016-04-01",0,78,35,15,4,"1","3",3,1,2016,4,1,0,0,1,0,"34040002142016","mixed"
"9208",5110033,130,0,"8649831",8654399,4572,"TWA",34050004,60,11,3405,3,"NULL","twa_web042716.dat",4572,"N",1,34050004,3405,3,0,0,"2016-04-02",0,80,40,11,2,"1","1",1,3,2016,4,2,0,0,1,0,"baseline","lowreef"
"6388718",5110057,130,2,"8670052",8674620,48357,"TWA",34030013,38,14,3403,3,"NULL","twa_web042716.dat",48357,"N",1,34030013,3403,3,0,0,"2016-04-05",72,78,47,14,4,"4","4",1,10,2016,4,5,1,0,3,2,"baseline","artificial"
"9209",5110096,130,0,"8645166",8649734,54910,"TWA",34030009,37,10,3403,3,"NULL","twa_web050616.dat",54910,"N",1,34030009,3403,3,0,0,"2016-04-08",0,75,50,10,3,"4","4",3,1,2016,4,8,0,0,1,0,"baseline","mixed"
"9210",5110102,130,0,"8650022",8654590,54734,"TWA",33010299,66,10,3301,3,"NULL","twa_web042716.dat",54734,"N",1,33010299,3301,3,0,0,"2016-04-08",76,75,45,10,4,"9","11",2,2,2016,4,8,0,0,1,0,"baseline","highreef"
"6370578",5110147,130,2,"8650864",8655432,54094,"TWA",34040002,38,15,3404,3,"NULL","twa_web042716.dat",54094,"N",1,34040002,3404,3,0,0,"2016-04-08",0,79,100,15,3,"4","4",2,1,2016,4,8,1,0,3,2,"34040002842016","mixed"
"6388033",5110170,130,2,"8669329",8673897,22138,"TWA",33010080,38,13,3301,3,"NULL","twa_web042716.dat",22138,"N",1,33010080,3301,3,0,0,"2016-02-27",0,70,80,13,3,"3","4",3,1,2016,2,27,1,0,3,2,"baseline","mixed"
"6369749",5110218,130,1,"8649980",8654548,47180,"TWA",34030011,38,10,3403,3,"NULL","twa_web042716.dat",47180,"N",1,34030011,3403,3,0,0,"2016-04-07",75,75,57,10,3,"4","6",3,9,2016,4,7,1,0,2,1,"baseline","mixed"
"6380795",5110226,130,2,"8661670",8666238,47180,"TWA",34030071,38,9,3403,3,"NULL","twa_web042716.dat",47180,"N",1,34030071,3403,3,0,0,"2016-04-08",75,75,60,9,4,"3","4",3,6,2016,4,8,1,0,3,2,"baseline","dropoff"
"6378223",5110255,130,2,"8658947",8663515,62863,"TWA",34040002,38,15,3404,3,"NULL","twa_web042716.dat",62863,"N",1,34040002,3404,3,0,0,"2016-04-08",79,79,106,15,3,"3","4",2,1,2016,4,8,1,0,3,2,"34040002842016","mixed"
"6374896",5110276,130,2,"8655427",8659995,38912,"TWA",34030009,38,15,3403,3,"NULL","twa_web042716.dat",38912,"N",1,34030009,3403,3,0,0,"2016-04-12",0,0,22,15,4,"1","1",3,2,2016,4,12,1,0,3,2,"baseline","highreef"
"9211",5110277,130,0,"8651652",8656220,41997,"TWA",33010073,1,9,3301,3,"NULL","twa_web042716.dat",41997,"E",1,33010073,3301,3,0,0,"2016-04-09",77,76,27,9,3,"7","9",2,10,2016,4,9,0,1,1,0,"baseline","artificial"
"6371542",5110312,130,3,"8651885",8656453,37986,"TWA",34040045,38,11,3404,3,"NULL","twa_web042716.dat",37986,"E",1,34040045,3404,3,0,0,"2016-04-14",0,75,57,11,4,"7","7",2,2,2016,4,14,1,1,4,11,"340400451442016","highreef"
"6371321",5110355,130,2,"8651651",8656219,37986,"TWA",34040049,38,16,3404,3,"NULL","twa_web042716.dat",37986,"E",1,34040049,3404,3,0,0,"2016-04-15",0,76,42,16,3,"2","3",3,10,2016,4,15,1,1,3,2,"340400491542016","artificial"
"6387601",5110376,130,2,"8668874",8673442,6739,"TWA",34040002,38,11,3404,3,"NULL","twa_web042716.dat",6739,"E",1,34040002,3404,3,0,0,"2016-04-12",0,77,55,11,3,"4","NULL",3,2,2016,4,12,1,1,3,2,"340400021242016","highreef"
"6379790",5110377,130,2,"8660612",8665180,6739,"TWA",34030009,38,9,3403,3,"NULL","twa_web042716.dat",6739,"E",1,34030009,3403,3,0,0,"2016-04-13",0,77,60,9,3,"4","NULL",3,2,2016,4,13,1,1,3,2,"340300091342016","highreef"
"9213",5110378,130,0,"8650018",8654586,6739,"TWA",34030009,4,11,3403,3,"NULL","twa_web042716.dat",6739,"E",1,34030009,3403,3,0,0,"2016-04-13",0,77,60,11,3,"4","NULL",3,2,2016,4,13,0,1,1,0,"340300091342016","highreef"
"6379531",5110379,130,2,"8660336",8664904,6739,"TWA",34040006,38,13,3404,3,"NULL","twa_web042716.dat",6739,"E",1,34040006,3404,3,0,0,"2016-04-14",0,78,60,13,2,"3","NULL",3,2,2016,4,14,1,1,3,2,"baseline","highreef"
"6374707",5110380,130,1,"8655228",8659796,6739,"TWA",34040002,38,9,3404,3,"NULL","twa_web042716.dat",6739,"E",1,34040002,3404,3,0,0,"2016-04-15",0,76,60,9,4,"4","NULL",3,2,2016,4,15,1,1,2,1,"340400021542016","highreef"
"6374955",5110381,130,2,"8655489",8660057,6739,"TWA",34040002,38,11,3404,3,"NULL","twa_web042716.dat",6739,"E",1,34040002,3404,3,0,0,"2016-04-15",0,77,60,11,4,"4","NULL",3,2,2016,4,15,1,1,3,2,"340400021542016","highreef"
"6379150",5110387,130,2,"8659929",8664497,6739,"TWA",34040002,38,9,3404,3,"NULL","twa_web042716.dat",6739,"E",1,34040002,3404,3,0,0,"2016-04-12",0,76,60,9,3,"4","4",3,2,2016,4,12,1,1,3,2,"340400021242016","highreef"
"6377979",5110389,130,1,"8658685",8663253,6739,"TWA",34040003,38,13,3404,3,"NULL","twa_web042716.dat",6739,"E",1,34040003,3404,3,0,0,"2016-04-11",0,77,40,13,3,"4","4",3,3,2016,4,11,1,1,2,1,"baseline","lowreef"
"9214",5110468,130,0,"8649944",8654512,61918,"TWA",34030031,23,13,3403,3,"NULL","twa_web042716.dat",61918,"N",1,34030031,3403,3,0,0,"2016-04-20",75,75,55,13,3,"4","5",2,1,2016,4,20,0,0,1,0,"baseline","mixed"
"9215",5110469,130,0,"8649912",8654480,61918,"TWA",34030013,54,15,3403,3,"NULL","twa_web042716.dat",61918,"N",1,34030013,3403,3,0,0,"2016-04-20",75,65,55,15,3,"4","5",2,10,2016,4,20,0,0,1,0,"baseline","artificial"
"9216",5110471,130,0,"8650152",8654720,61918,"TWA",34030031,54,10,3403,3,"NULL","twa_web042716.dat",61918,"N",1,34030031,3403,3,0,0,"2015-12-18",50,44,45,10,3,"5","5",3,1,2015,12,18,0,0,1,0,"baseline","mixed"
"6379107",5110484,130,1,"8659886",8664454,61918,"TWA",34030038,38,10,3403,3,"NULL","twa_web042716.dat",61918,"N",1,34030038,3403,3,0,0,"2016-04-22",70,65,40,10,5,"10","11",2,10,2016,4,22,1,0,2,1,"340300382242016","artificial"
"9217",5110489,130,0,"8651218",8655786,61918,"TWA",34030038,66,11,3403,3,"NULL","twa_web042716.dat",61918,"N",1,34030038,3403,3,0,0,"2016-04-22",75,70,40,11,3,"11","11",2,10,2016,4,22,0,0,1,0,"340300382242016","artificial"
"6389099",5110534,130,1,"8670453",8675021,61723,"TWA",34030031,38,9,3403,3,"NULL","twa_web042716.dat",61723,"N",1,34030031,3403,3,0,0,"2016-04-23",78,72,45,9,3,"4","5",2,2,2016,4,23,1,0,2,1,"340300312342016","highreef"
"9218",5110606,130,0,"8678507",8683077,52284,"TWA",33010122,60,9,3301,3,"NULL","twa_web052716.dat",52284,"N",1,33010122,3301,3,0,0,"2016-04-09",75,74,44,9,3,"7","9",3,10,2016,4,9,0,0,1,0,"baseline","artificial"
"6373098",5110704,130,1,"8653539",8658107,54094,"TWA",34040049,38,17,3404,3,"NULL","twa_web042716.dat",54094,"N",1,34040049,3404,3,0,0,"2016-04-15",0,0,42,17,2,"2","2",2,1,2016,4,15,1,0,2,1,"340400491542016","mixed"
"9219",5110705,130,0,"8650074",8654642,54094,"TWA",34030009,34,14,3403,3,"NULL","twa_web042716.dat",54094,"N",1,34030009,3403,3,0,0,"2016-04-22",0,78,50,14,3,"5","5",2,1,2016,4,22,0,0,1,0,"340300092242016","mixed"
"6387078",5110706,130,2,"8668318",8672886,54094,"TWA",34030009,38,15,3403,3,"NULL","twa_web042716.dat",54094,"N",1,34030009,3403,3,0,0,"2016-04-22",0,78,50,15,3,"4","4",2,1,2016,4,22,1,0,3,2,"340300092242016","mixed"
"6366988",5110719,130,2,"8647099",8651667,58359,"TWA",34040002,38,12,3404,3,"NULL","twa_web050616.dat",58359,"E",1,34040002,3404,3,0,0,"2016-04-24",0,76,113,12,3,"3","4",3,6,2016,4,24,1,1,3,2,"baseline","dropoff"
"9220",5110720,130,0,"8645039",8649607,62863,"TWA",34030004,54,10,3403,3,"NULL","twa_web050616.dat",62863,"N",1,34030004,3403,3,0,0,"2016-04-14",80,79,35,10,3,"1","1",2,1,2016,4,14,0,0,1,0,"baseline","mixed"
"9221",5110725,130,0,"8644942",8649510,62863,"TWA",34030182,53,7,3403,3,"NULL","twa_web050616.dat",62863,"N",1,34030182,3403,3,0,0,"2016-04-22",81,80,53,7,3,"4","4",1,1,2016,4,22,0,0,1,0,"baseline","mixed"
"6366281",5110726,130,1,"8646359",8650927,62863,"TWA",34030079,38,15,3403,3,"NULL","twa_web050616.dat",62863,"N",1,34030079,3403,3,0,0,"2016-04-22",81,79,55,15,3,"4","5",1,1,2016,4,22,1,0,2,1,"baseline","mixed"
"6367602",5110732,130,2,"8647738",8652306,29316,"TWA",34030014,38,14,3403,3,"NULL","twa_web050616.dat",29316,"N",1,34030014,3403,3,0,0,"2015-09-06",88,88,61,14,4,"4","4",3,10,2015,9,6,1,0,3,2,"34030014692015","artificial"
"9222",5110737,130,0,"8644962",8649530,55942,"TWA",34030009,53,12,3403,3,"NULL","twa_web050616.dat",55942,"N",1,34030009,3403,3,0,0,"2016-04-25",80,80,45,12,3,"4","4",2,2,2016,4,25,0,0,1,0,"340300092542016","highreef"
"9223",5110738,130,0,"8645157",8649725,55942,"TWA",34030009,60,14,3403,3,"NULL","twa_web050616.dat",55942,"N",1,34030009,3403,3,0,0,"2016-04-25",80,80,30,14,3,"4","4",2,3,2016,4,25,0,0,1,0,"340300092542016","lowreef"
"9224",5110757,130,0,"8645164",8649732,6739,"TWA",33010059,30,10,3301,3,"NULL","twa_web050616.dat",6739,"E",1,33010059,3301,3,0,0,"2016-04-25",0,77,75,10,2,"3","4",3,9,2016,4,25,0,1,1,0,"baseline","mixed"
"9225",5110759,130,0,"8645055",8649623,6739,"TWA",33010059,30,10,3301,3,"NULL","twa_web050616.dat",6739,"E",1,33010059,3301,3,0,0,"2016-04-26",0,78,75,10,3,"3","4",3,9,2016,4,26,0,1,1,0,"baseline","mixed"
"6368138",5110779,130,2,"8648296",8652864,54910,"TWA",34030009,38,14,3403,3,"NULL","twa_web050616.dat",54910,"N",1,34030009,3403,3,0,0,"2016-03-25",0,73,55,14,4,"4","5",3,1,2016,3,25,1,0,3,2,"340300092532016","mixed"
"6365612",5110780,130,1,"8645654",8650222,62609,"TWA",34030031,38,13,3403,3,"NULL","twa_web050616.dat",62609,"N",1,34030031,3403,3,0,0,"2016-03-25",76,76,50,13,5,"3","4",3,1,2016,3,25,1,0,2,1,"340300312532016","mixed"
"6367226",5110781,130,2,"8647348",8651916,54910,"TWA",34030009,38,15,3403,3,"NULL","twa_web050616.dat",54910,"N",1,34030009,3403,3,0,0,"2016-03-25",0,73,55,15,3,"4","5",3,1,2016,3,25,1,0,3,2,"340300092532016","mixed"
"9226",5110782,130,0,"8644991",8649559,62609,"TWA",34030011,60,15,3403,3,"NULL","twa_web050616.dat",62609,"N",1,34030011,3403,3,0,0,"2016-03-25",76,76,50,15,5,"3","4",3,1,2016,3,25,0,0,1,0,"baseline","mixed"
