"","PRIMARY_SAMPLE_UNIT","YEAR","MONTH","DAY","STATION_NR","LAT_DEGREES","LON_DEGREES","DEPTH","UNDERWATER_VISIBILITY","MAPGRID_NR","HABITAT_CD","ZONE_NR","SUBREGION_NR","MPA_NR","SPECIES_NR","SPECIES_CD","LEN","NUM","TIME_SEEN","PROT","STRAT","REGION","DEPTH_CLASS","RUGOSITY_CLASS","NUM2"
"4344402","1347U",2016,8,25,1,24.922,-80.49171,25.9,18,1804162,"SPGR_HR",4,10,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"4344829","1348U",2016,8,24,1,24.94746,-80.45432,28.7,17.5,1815963,"SPGR_HR",4,10,8,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"4344933","1348U",2016,8,24,2,24.94772,-80.45397,26.1,15.5,1815964,"SPGR_HR",4,10,8,123,"LAC MAXI",27,0.5,1,1,"HRRF","FLA KEYS",NA,NA,1
"4344970","1348U",2016,8,24,2,24.94772,-80.45397,26.1,15.5,1815964,"SPGR_HR",4,10,8,123,"LAC MAXI",0,0,1,1,"HRRF","FLA KEYS",NA,NA,0
"4345542","1352U",2016,8,19,2,24.61826,-81.37952,2.1,6,1343856,"CONT_LR",1,8,0,123,"LAC MAXI",0,0,1,0,"INPR","FLA KEYS",NA,NA,0
"4345609","1352U",2016,8,19,2,24.61826,-81.37952,2.1,6,1343856,"CONT_LR",1,8,0,123,"LAC MAXI",22,0.5,1,0,"INPR","FLA KEYS",NA,NA,1
"4345681","1352U",2016,8,19,1,24.61849,-81.37917,2.1,6,1343857,"CONT_LR",1,8,0,123,"LAC MAXI",0,0,1,0,"INPR","FLA KEYS",NA,NA,0
"4346125","1353U",2016,8,19,2,24.61489,-81.39189,3,5.5,1332052,"CONT_LR",1,8,18,123,"LAC MAXI",0,0,1,1,"INPR","FLA KEYS",NA,NA,0
"4346139","1353U",2016,8,19,1,24.61495,-81.39215,2.9,5.5,1332052,"CONT_LR",1,8,18,123,"LAC MAXI",0,0,1,1,"INPR","FLA KEYS",NA,NA,0
"4346787","1354U",2016,8,19,2,24.61636,-81.39076,2.3,6.5,1337949,"ISOL_MR",1,8,18,123,"LAC MAXI",33,0.5,2,1,"INPR","FLA KEYS",NA,NA,1
"4346855","1354U",2016,8,19,1,24.61641,-81.39085,2.4,6.5,1337949,"ISOL_MR",1,8,18,123,"LAC MAXI",0,0,1,1,"INPR","FLA KEYS",NA,NA,0
"4346895","1354U",2016,8,19,2,24.61636,-81.39076,2.3,6.5,1337949,"ISOL_MR",1,8,18,123,"LAC MAXI",0,0,1,1,"INPR","FLA KEYS",NA,NA,0
"4347410","1357U",2016,6,22,2,24.46417,-81.98692,7,9,885820,"ISOL_MR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4347463","1357U",2016,6,22,1,24.46369,-81.98692,8.7,11,885820,"ISOL_MR",2,8,0,123,"LAC MAXI",42,0.786,1,0,"MCPR","FLA KEYS",NA,NA,1
"4347488","1357U",2016,6,22,1,24.46369,-81.98692,8.7,11,885820,"ISOL_MR",2,8,0,123,"LAC MAXI",20,2.75,1,0,"MCPR","FLA KEYS",NA,NA,3
"4347499","1357U",2016,6,22,1,24.46369,-81.98692,8.7,11,885820,"ISOL_MR",2,8,0,123,"LAC MAXI",30,0.786,1,0,"MCPR","FLA KEYS",NA,NA,1
"4347511","1357U",2016,6,22,1,24.46369,-81.98692,8.7,11,885820,"ISOL_MR",2,8,0,123,"LAC MAXI",26,0.786,1,0,"MCPR","FLA KEYS",NA,NA,1
"4347571","1357U",2016,6,22,1,24.46369,-81.98692,8.7,11,885820,"ISOL_MR",2,8,0,123,"LAC MAXI",25,2.946,1,0,"MCPR","FLA KEYS",NA,NA,3
"4347612","1357U",2016,6,22,1,24.46369,-81.98692,8.7,11,885820,"ISOL_MR",2,8,0,123,"LAC MAXI",12,1.375,1,0,"MCPR","FLA KEYS",NA,NA,2
"4348114","1358U",2016,6,22,1,24.46591,-81.98917,7.3,6.5,890638,"ISOL_LR",2,8,0,123,"LAC MAXI",13,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4348129","1358U",2016,6,22,1,24.46591,-81.98917,7.3,6.5,890638,"ISOL_LR",2,8,0,123,"LAC MAXI",14,0.125,1,0,"MCPR","FLA KEYS",NA,NA,1
"4348133","1358U",2016,6,22,1,24.46591,-81.98917,7.3,6.5,890638,"ISOL_LR",2,8,0,123,"LAC MAXI",15.5,0.125,1,0,"MCPR","FLA KEYS",NA,NA,1
"4348153","1358U",2016,6,22,1,24.46591,-81.98917,7.3,6.5,890638,"ISOL_LR",2,8,0,123,"LAC MAXI",16,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4348175","1358U",2016,6,22,2,24.46544,-81.98939,7.3,12.5,890638,"ISOL_LR",2,8,0,123,"LAC MAXI",29,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4348176","1358U",2016,6,22,1,24.46591,-81.98917,7.3,6.5,890638,"ISOL_LR",2,8,0,123,"LAC MAXI",15,1.25,1,0,"MCPR","FLA KEYS",NA,NA,2
"4348235","1358U",2016,6,22,1,24.46591,-81.98917,7.3,6.5,890638,"ISOL_LR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4348347","1358U",2016,6,22,2,24.46544,-81.98939,7.3,12.5,890638,"ISOL_LR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4348765","1359U",2016,6,22,1,24.47003,-81.97108,11.9,8,902742,"ISOL_HR",2,8,0,123,"LAC MAXI",21,0.625,1,0,"MCPR","FLA KEYS",NA,NA,1
"4348792","1359U",2016,6,22,1,24.47003,-81.97108,11.9,8,902742,"ISOL_HR",2,8,0,123,"LAC MAXI",22,2.5,1,0,"MCPR","FLA KEYS",NA,NA,3
"4349014","1359U",2016,6,22,1,24.47003,-81.97108,11.9,8,902742,"ISOL_HR",2,8,0,123,"LAC MAXI",27,0.625,1,0,"MCPR","FLA KEYS",NA,NA,1
"4349276","1359U",2016,6,22,2,24.47007,-81.97121,13.1,7,902742,"ISOL_HR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4349784","1360U",2016,6,22,1,24.48119,-82.01081,11.1,6.5,932076,"ISOL_MR",2,8,0,123,"LAC MAXI",14,2.5,1,0,"MCPR","FLA KEYS",NA,NA,3
"4349828","1360U",2016,6,22,1,24.48119,-82.01081,11.1,6.5,932076,"ISOL_MR",2,8,0,123,"LAC MAXI",28,0.625,1,0,"MCPR","FLA KEYS",NA,NA,1
"4349897","1360U",2016,6,22,2,24.48116,-82.01094,10.8,7,932076,"ISOL_MR",2,8,0,123,"LAC MAXI",35,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4349930","1360U",2016,6,22,1,24.48119,-82.01081,11.1,6.5,932076,"ISOL_MR",2,8,0,123,"LAC MAXI",31,0.625,1,0,"MCPR","FLA KEYS",NA,NA,1
"4349994","1360U",2016,6,22,2,24.48116,-82.01094,10.8,7,932076,"ISOL_MR",2,8,0,123,"LAC MAXI",30,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4350033","1360U",2016,6,22,2,24.48116,-82.01094,10.8,7,932076,"ISOL_MR",2,8,0,123,"LAC MAXI",18,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4350059","1360U",2016,6,22,2,24.48116,-82.01094,10.8,7,932076,"ISOL_MR",2,8,0,123,"LAC MAXI",28,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4350531","1361U",2016,6,30,2,24.4982,-81.73291,8.4,4,975322,"ISOL_MR",2,8,0,123,"LAC MAXI",15,2.5,1,0,"MCPR","FLA KEYS",NA,NA,3
"4350545","1361U",2016,6,30,2,24.4982,-81.73291,8.4,4,975322,"ISOL_MR",2,8,0,123,"LAC MAXI",22,0.625,1,0,"MCPR","FLA KEYS",NA,NA,1
"4350626","1361U",2016,6,30,1,24.49831,-81.73247,4.9,5,975322,"ISOL_MR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4350629","1361U",2016,6,30,2,24.4982,-81.73291,8.4,4,975322,"ISOL_MR",2,8,0,123,"LAC MAXI",24,0.625,1,0,"MCPR","FLA KEYS",NA,NA,1
"4351142","1362U",2016,6,30,2,24.5052,-81.75434,9.1,5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",24,0,3,0,"MCPR","FLA KEYS",NA,NA,0
"4351144","1362U",2016,6,30,1,24.5051,-81.75446,8.4,5.5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",33,0.786,1,0,"MCPR","FLA KEYS",NA,NA,1
"4351183","1362U",2016,6,30,2,24.5052,-81.75434,9.1,5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",21,0.5,2,0,"MCPR","FLA KEYS",NA,NA,1
"4351211","1362U",2016,6,30,1,24.5051,-81.75446,8.4,5.5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",31,0.786,1,0,"MCPR","FLA KEYS",NA,NA,1
"4351217","1362U",2016,6,30,1,24.5051,-81.75446,8.4,5.5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",14,0.786,1,0,"MCPR","FLA KEYS",NA,NA,1
"4351265","1362U",2016,6,30,1,24.5051,-81.75446,8.4,5.5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",24,0.786,1,0,"MCPR","FLA KEYS",NA,NA,1
"4351266","1362U",2016,6,30,1,24.5051,-81.75446,8.4,5.5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",22,1.375,1,0,"MCPR","FLA KEYS",NA,NA,2
"4351360","1362U",2016,6,30,1,24.5051,-81.75446,8.4,5.5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",18,1.375,1,0,"MCPR","FLA KEYS",NA,NA,2
"4351386","1362U",2016,6,30,1,24.5051,-81.75446,8.4,5.5,995948,"ISOL_HR",2,8,0,123,"LAC MAXI",15,0.786,1,0,"MCPR","FLA KEYS",NA,NA,1
"4351788","1363U",2016,6,30,2,24.50912,-81.73464,8.2,4.5,1006376,"ISOL_HR",2,8,0,123,"LAC MAXI",30,0.5,2,0,"MCPR","FLA KEYS",NA,NA,1
"4352019","1363U",2016,6,30,2,24.50912,-81.73464,8.2,4.5,1006376,"ISOL_HR",2,8,0,123,"LAC MAXI",21,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4352034","1363U",2016,6,30,1,24.50928,-81.73448,6.1,5,1008990,"ISOL_HR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4352560","1370U",2016,9,13,1,24.55885,-81.50892,6.6,6.5,1155177,"ISOL_LR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4352679","1370U",2016,9,13,2,24.5589,-81.50896,5.8,6,1158005,"ISOL_LR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4353048","1371U",2016,6,29,2,24.5706,-81.45803,8.7,6,1191993,"ISOL_MR",2,8,0,123,"LAC MAXI",32,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353162","1371U",2016,6,29,2,24.5706,-81.45803,8.7,6,1191993,"ISOL_MR",2,8,0,123,"LAC MAXI",23,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353164","1371U",2016,6,29,2,24.5706,-81.45803,8.7,6,1191993,"ISOL_MR",2,8,0,123,"LAC MAXI",21,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353203","1371U",2016,6,29,2,24.5706,-81.45803,8.7,6,1191993,"ISOL_MR",2,8,0,123,"LAC MAXI",28,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353247","1371U",2016,6,29,2,24.5706,-81.45803,8.7,6,1191993,"ISOL_MR",2,8,0,123,"LAC MAXI",18,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353288","1371U",2016,6,29,2,24.5706,-81.45803,8.7,6,1191993,"ISOL_MR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4353290","1371U",2016,6,29,1,24.57066,-81.45809,7.8,6,1191993,"ISOL_MR",2,8,0,123,"LAC MAXI",26,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353331","1371U",2016,6,29,1,24.57066,-81.45809,7.8,6,1191993,"ISOL_MR",2,8,0,123,"LAC MAXI",27,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353604","1373U",2016,6,29,2,24.58472,-81.44384,7.5,9,1237307,"ISOL_MR",2,8,0,123,"LAC MAXI",30,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353642","1373U",2016,6,29,2,24.58472,-81.44384,7.5,9,1237307,"ISOL_MR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4353657","1373U",2016,6,29,2,24.58472,-81.44384,7.5,9,1237307,"ISOL_MR",2,8,0,123,"LAC MAXI",20,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353658","1373U",2016,6,29,2,24.58472,-81.44384,7.5,9,1237307,"ISOL_MR",2,8,0,123,"LAC MAXI",24,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4353706","1373U",2016,6,29,1,24.58481,-81.44388,7.6,6,1237307,"ISOL_MR",2,8,0,123,"LAC MAXI",24,0.5,2,0,"MCPR","FLA KEYS",NA,NA,1
"4353708","1373U",2016,6,29,1,24.58481,-81.44388,7.6,6,1237307,"ISOL_MR",2,8,0,123,"LAC MAXI",22,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354263","1374U",2016,8,19,2,24.58997,-81.39135,8.5,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",31,0.833,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354288","1374U",2016,8,19,2,24.58997,-81.39135,8.5,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",34,0.833,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354338","1374U",2016,8,19,1,24.59024,-81.39136,8.7,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",36,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354348","1374U",2016,8,19,2,24.58997,-81.39135,8.5,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",26,1.667,1,0,"MCPR","FLA KEYS",NA,NA,2
"4354350","1374U",2016,8,19,2,24.58997,-81.39135,8.5,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",19,1.25,1,0,"MCPR","FLA KEYS",NA,NA,2
"4354362","1374U",2016,8,19,1,24.59024,-81.39136,8.7,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",32,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354364","1374U",2016,8,19,1,24.59024,-81.39136,8.7,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",28,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354384","1374U",2016,8,19,2,24.58997,-81.39135,8.5,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",28,0.833,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354403","1374U",2016,8,19,2,24.58997,-81.39135,8.5,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",20,0.833,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354415","1374U",2016,8,19,2,24.58997,-81.39135,8.5,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",18,1.25,1,0,"MCPR","FLA KEYS",NA,NA,2
"4354469","1374U",2016,8,19,1,24.59024,-81.39136,8.7,5,1254380,"ISOL_MR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4354959","1375U",2016,8,19,2,24.59325,-81.37901,6.9,4.5,1262909,"ISOL_MR",2,8,0,123,"LAC MAXI",34,0.5,2,0,"MCPR","FLA KEYS",NA,NA,1
"4354967","1375U",2016,8,19,2,24.59325,-81.37901,6.9,4.5,1262909,"ISOL_MR",2,8,0,123,"LAC MAXI",0,0,1,0,"MCPR","FLA KEYS",NA,NA,0
"4354976","1375U",2016,8,19,1,24.59303,-81.37909,8.4,4.5,1262909,"ISOL_MR",2,8,0,123,"LAC MAXI",16,1,1,0,"MCPR","FLA KEYS",NA,NA,1
"4354980","1375U",2016,8,19,1,24.59303,-81.37909,8.4,4.5,1262909,"ISOL_MR",2,8,0,123,"LAC MAXI",30,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4355048","1375U",2016,8,19,1,24.59303,-81.37909,8.4,4.5,1262909,"ISOL_MR",2,8,0,123,"LAC MAXI",24,0.5,1,0,"MCPR","FLA KEYS",NA,NA,1
"4355650","1376U",2016,6,29,1,24.59774,-81.40171,8.8,6,1277090,"ISOL_LR",2,8,0,123,"LAC MAXI",19,1,1,0,"MCPR","FLA KEYS",NA,NA,1
"4355662","1376U",2016,6,29,1,24.59774,-81.40171,8.8,6,1277090,"ISOL_LR",2,8,0,123,"LAC MAXI",22,2,1,0,"MCPR","FLA KEYS",NA,NA,2
"4355675","1376U",2016,6,29,1,24.59774,-81.40171,8.8,6,1277090,"ISOL_LR",2,8,0,123,"LAC MAXI",20,1,1,0,"MCPR","FLA KEYS",NA,NA,1
"4355709","1376U",2016,6,29,2,24.59791,-81.40156,9,5.5,1277090,"ISOL_LR",2,8,0,123,"LAC MAXI",17,1.167,1,0,"MCPR","FLA KEYS",NA,NA,2
"4355751","1376U",2016,6,29,2,24.59791,-81.40156,9,5.5,1277090,"ISOL_LR",2,8,0,123,"LAC MAXI",20,1.167,1,0,"MCPR","FLA KEYS",NA,NA,2
"4355820","1376U",2016,6,29,2,24.59791,-81.40156,9,5.5,1277090,"ISOL_LR",2,8,0,123,"LAC MAXI",27,2.042,1,0,"MCPR","FLA KEYS",NA,NA,3
"4356000","1376U",2016,6,29,2,24.59791,-81.40156,9,5.5,1277090,"ISOL_LR",2,8,0,123,"LAC MAXI",32,0.875,1,0,"MCPR","FLA KEYS",NA,NA,1
"4356415","1377U",2016,6,30,2,24.50683,-81.70874,9,4,1001188,"ISOL_HR",2,8,20,123,"LAC MAXI",29,0.625,1,1,"MCPR","FLA KEYS",NA,NA,1
"4356565","1377U",2016,6,30,1,24.50696,-81.70899,4.3,4,1001188,"ISOL_HR",2,8,20,123,"LAC MAXI",0,0,1,1,"MCPR","FLA KEYS",NA,NA,0
"4356569","1377U",2016,6,30,2,24.50683,-81.70874,9,4,1001188,"ISOL_HR",2,8,20,123,"LAC MAXI",27,2.5,1,1,"MCPR","FLA KEYS",NA,NA,3
"4356609","1377U",2016,6,30,2,24.50683,-81.70874,9,4,1001188,"ISOL_HR",2,8,20,123,"LAC MAXI",23,0.625,1,1,"MCPR","FLA KEYS",NA,NA,1
"4357261","1378U",2016,6,30,2,24.50842,-81.7085,4.9,4,1006403,"ISOL_MR",2,8,20,123,"LAC MAXI",0,0,1,1,"MCPR","FLA KEYS",NA,NA,0
"4357300","1378U",2016,6,30,1,24.50851,-81.70895,5.2,4,1006402,"ISOL_MR",2,8,20,123,"LAC MAXI",0,0,1,1,"MCPR","FLA KEYS",NA,NA,0
"4357340","1378U",2016,6,30,1,24.50851,-81.70895,5.2,4,1006402,"ISOL_MR",2,8,20,123,"LAC MAXI",22,0.5,1,1,"MCPR","FLA KEYS",NA,NA,1
"4357869","1379U",2016,7,1,1,24.51618,-81.69893,8.7,4,1027626,"ISOL_HR",2,8,20,123,"LAC MAXI",0,0,1,1,"MCPR","FLA KEYS",NA,NA,0
"4357913","1379U",2016,7,1,2,24.51636,-81.69896,7,4,1027626,"ISOL_HR",2,8,20,123,"LAC MAXI",0,0,1,1,"MCPR","FLA KEYS",NA,NA,0
"4357950","1379U",2016,7,1,1,24.51618,-81.69893,8.7,4,1027626,"ISOL_HR",2,8,20,123,"LAC MAXI",17,0.5,1,1,"MCPR","FLA KEYS",NA,NA,1
"4358036","1379U",2016,7,1,2,24.51636,-81.69896,7,4,1027626,"ISOL_HR",2,8,20,123,"LAC MAXI",22,0.5,2,1,"MCPR","FLA KEYS",NA,NA,1
"4358190","1379U",2016,7,1,2,24.51636,-81.69896,7,4,1027626,"ISOL_HR",2,8,20,123,"LAC MAXI",35,0.5,2,1,"MCPR","FLA KEYS",NA,NA,1
"4358527","1380U",2016,7,1,1,24.52546,-81.69111,6.4,5,1054626,"ISOL_HR",2,8,20,123,"LAC MAXI",23,1.125,1,1,"MCPR","FLA KEYS",NA,NA,2
"4358558","1380U",2016,7,1,1,24.52546,-81.69111,6.4,5,1054626,"ISOL_HR",2,8,20,123,"LAC MAXI",0,0,1,1,"MCPR","FLA KEYS",NA,NA,0
"4358570","1380U",2016,7,1,1,24.52546,-81.69111,6.4,5,1054626,"ISOL_HR",2,8,20,123,"LAC MAXI",17.5,1.125,1,1,"MCPR","FLA KEYS",NA,NA,2
"4358571","1380U",2016,7,1,1,24.52546,-81.69111,6.4,5,1054626,"ISOL_HR",2,8,20,123,"LAC MAXI",17,0.5,1,1,"MCPR","FLA KEYS",NA,NA,1
"4358579","1380U",2016,7,1,1,24.52546,-81.69111,6.4,5,1054626,"ISOL_HR",2,8,20,123,"LAC MAXI",28,0.5,1,1,"MCPR","FLA KEYS",NA,NA,1
"4358582","1380U",2016,7,1,1,24.52546,-81.69111,6.4,5,1054626,"ISOL_HR",2,8,20,123,"LAC MAXI",18,3.25,1,1,"MCPR","FLA KEYS",NA,NA,4
"4359218","1381U",2016,6,23,1,24.45667,-81.91681,7.6,8,864333,"CONT_MR",4,8,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"4359226","1381U",2016,6,23,2,24.4564,-81.9163,7.3,7.5,864334,"CONT_MR",4,8,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"4359756","1382U",2016,6,27,2,24.47007,-81.87274,11.1,4,900420,"ISOL_HR",3,8,0,123,"LAC MAXI",16,0.5,1,0,"OFPR","FLA KEYS",NA,NA,1
"4359783","1382U",2016,6,27,1,24.47027,-81.87256,11.1,4,900420,"ISOL_HR",3,8,0,123,"LAC MAXI",31,1,1,0,"OFPR","FLA KEYS",NA,NA,1
"4359849","1382U",2016,6,27,1,24.47027,-81.87256,11.1,4,900420,"ISOL_HR",3,8,0,123,"LAC MAXI",26,1,1,0,"OFPR","FLA KEYS",NA,NA,1
"4359875","1382U",2016,6,27,1,24.47027,-81.87256,11.1,4,900420,"ISOL_HR",3,8,0,123,"LAC MAXI",22,1,1,0,"OFPR","FLA KEYS",NA,NA,1
"4359877","1382U",2016,6,27,2,24.47007,-81.87274,11.1,4,900420,"ISOL_HR",3,8,0,123,"LAC MAXI",28,0.5,1,0,"OFPR","FLA KEYS",NA,NA,1
"4359901","1382U",2016,6,27,1,24.47027,-81.87256,11.1,4,900420,"ISOL_HR",3,8,0,123,"LAC MAXI",14,1,1,0,"OFPR","FLA KEYS",NA,NA,1
"4360194","1386U",2016,7,13,2,24.56984,-81.37394,6.6,5.5,1189250,"ISOL_LR",3,8,0,123,"LAC MAXI",18,0.625,1,0,"OFPR","FLA KEYS",NA,NA,1
"4360365","1386U",2016,7,13,2,24.56984,-81.37394,6.6,5.5,1189250,"ISOL_LR",3,8,0,123,"LAC MAXI",24,2.5,1,0,"OFPR","FLA KEYS",NA,NA,3
"4360366","1386U",2016,7,13,2,24.56984,-81.37394,6.6,5.5,1189250,"ISOL_LR",3,8,0,123,"LAC MAXI",21,0.625,1,0,"OFPR","FLA KEYS",NA,NA,1
"4360470","1386U",2016,7,13,1,24.5699,-81.37369,6.7,4.5,1189250,"ISOL_LR",3,8,0,123,"LAC MAXI",22,2.5,1,0,"OFPR","FLA KEYS",NA,NA,3
"4360523","1386U",2016,7,13,1,24.5699,-81.37369,6.7,4.5,1189250,"ISOL_LR",3,8,0,123,"LAC MAXI",26,0.625,1,0,"OFPR","FLA KEYS",NA,NA,1
"4360524","1386U",2016,7,13,1,24.5699,-81.37369,6.7,4.5,1189250,"ISOL_LR",3,8,0,123,"LAC MAXI",23,0.625,1,0,"OFPR","FLA KEYS",NA,NA,1
"4360785","1387U",2016,9,7,2,24.56669,-81.389,8.1,5.5,1180751,"ISOL_MR",3,8,17,123,"LAC MAXI",22,0.5,2,1,"OFPR","FLA KEYS",NA,NA,1
"4360913","1387U",2016,9,7,1,24.56686,-81.38896,6.1,5.5,1180751,"ISOL_MR",3,8,17,123,"LAC MAXI",27,0.625,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361015","1387U",2016,9,7,2,24.56669,-81.389,8.1,5.5,1180751,"ISOL_MR",3,8,17,123,"LAC MAXI",18,0.5,2,1,"OFPR","FLA KEYS",NA,NA,1
"4361055","1387U",2016,9,7,1,24.56686,-81.38896,6.1,5.5,1180751,"ISOL_MR",3,8,17,123,"LAC MAXI",32,0.625,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361057","1387U",2016,9,7,1,24.56686,-81.38896,6.1,5.5,1180751,"ISOL_MR",3,8,17,123,"LAC MAXI",19,2.5,1,1,"OFPR","FLA KEYS",NA,NA,3
"4361681","1388U",2016,9,7,1,24.56694,-81.39054,6.1,5.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",21,0.5,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361682","1388U",2016,9,7,1,24.56694,-81.39054,6.1,5.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",28,0.5,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361803","1388U",2016,9,7,1,24.56694,-81.39054,6.1,5.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",0,0,1,1,"OFPR","FLA KEYS",NA,NA,0
"4361806","1388U",2016,9,7,2,24.56712,-81.39051,7.6,6.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",34,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361846","1388U",2016,9,7,2,24.56712,-81.39051,7.6,6.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",25,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361847","1388U",2016,9,7,2,24.56712,-81.39051,7.6,6.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",32,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361927","1388U",2016,9,7,2,24.56712,-81.39051,7.6,6.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",23,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361970","1388U",2016,9,7,2,24.56712,-81.39051,7.6,6.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",30,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"4361997","1388U",2016,9,7,2,24.56712,-81.39051,7.6,6.5,1180749,"ISOL_HR",3,8,17,123,"LAC MAXI",28,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"4362619","1389U",2016,6,28,2,24.49112,-81.71086,8.7,6.5,954928,"ISOL_MR",3,8,20,123,"LAC MAXI",30,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"4362659","1389U",2016,6,28,2,24.49112,-81.71086,8.7,6.5,954928,"ISOL_MR",3,8,20,123,"LAC MAXI",37,1,1,1,"OFPR","FLA KEYS",NA,NA,1
"4362700","1389U",2016,6,28,2,24.49112,-81.71086,8.7,6.5,954928,"ISOL_MR",3,8,20,123,"LAC MAXI",27,1,1,1,"OFPR","FLA KEYS",NA,NA,1
